subject_id,record_stem,session_id,activity,window_start,window_end,window_mid,rgb_true_hazard,gate_open,gate_open_raw,smoothed_log_likelihood,smoothed_anomaly_score,image_full_path,has_rgb_frame
s02,02_1,session01,watching tv,5.0,10.0,7.5,1,1,1,-10.662582085154446,10.662582085154446,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Watching TV/camera_1_fps_15/02_1_00112.jpg,1
s02,02_1,session01,exercising,5.0,10.0,7.5,1,1,1,-13.37247508789396,13.37247508789396,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_00112.jpg,1
s02,02_1,session01,carrying object,5.0,10.0,7.5,1,1,1,-13.704588162714488,13.704588162714488,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Carrying object/camera_1_fps_15/02_1_00112.jpg,1
s02,02_1,session01,watching tv,5.0,10.0,7.5,1,1,1,-13.214024043730204,13.214024043730204,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Watching TV/camera_1_fps_15/02_1_00112.jpg,1
s02,02_1,session01,writing,7.5,12.5,10.0,0,1,1,-10.445421440334478,10.445421440334478,,0
s02,02_1,session01,working on a computer,7.5,12.5,10.0,0,1,1,-10.90052432575043,10.90052432575043,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_00150.jpg,1
s02,02_1,session01,sleeping,7.5,12.5,10.0,1,1,1,-11.216953748573623,11.216953748573623,,0
s02,02_1,session01,carrying object,7.5,12.5,10.0,1,1,1,-11.028331235984567,11.028331235984567,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Carrying object/camera_1_fps_15/02_1_00150.jpg,1
s02,02_1,session01,exercising,7.5,12.5,10.0,1,1,1,-12.79106316648548,12.79106316648548,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_00150.jpg,1
s02,02_1,session01,watching tv,7.5,12.5,10.0,1,1,1,-12.056454989107033,12.056454989107033,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Watching TV/camera_1_fps_15/02_1_00150.jpg,1
s02,02_1,session01,watching tv,7.5,12.5,10.0,1,1,1,-12.405784447868534,12.405784447868534,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Watching TV/camera_1_fps_15/02_1_00150.jpg,1
s02,02_1,session01,reading,10.0,15.0,12.5,0,1,1,-10.485137100971654,10.485137100971654,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Reading/camera_1_fps_15/02_1_00188.jpg,1
s02,02_1,session01,writing,10.0,15.0,12.5,0,1,1,-10.854891224015986,10.854891224015986,,0
s02,02_1,session01,sleeping,10.0,15.0,12.5,1,1,1,-10.371177326403897,10.371177326403897,,0
s02,02_1,session01,exercising,10.0,15.0,12.5,1,1,1,-12.31352657579549,12.31352657579549,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_00188.jpg,1
s02,02_1,session01,writing,12.5,17.5,15.0,0,1,1,-12.365638386435826,12.365638386435826,,0
s02,02_1,session01,reading,12.5,17.5,15.0,0,1,1,-13.043233244955521,13.043233244955521,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Reading/camera_1_fps_15/02_1_00225.jpg,1
s02,02_1,session01,misc,12.5,17.5,15.0,0,1,1,-9.95702579823817,9.95702579823817,,0
s02,02_1,session01,misc,12.5,17.5,15.0,0,1,1,-9.529563768787567,9.529563768787567,,0
s02,02_1,session01,exercising,12.5,17.5,15.0,1,1,1,-10.889784771764356,10.889784771764356,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_00225.jpg,1
s02,02_1,session01,sleeping,12.5,17.5,15.0,1,1,1,-10.912963278384238,10.912963278384238,,0
s02,02_1,session01,writing,15.0,20.0,17.5,0,1,1,-11.46027540310591,11.46027540310591,,0
s02,02_1,session01,misc,15.0,20.0,17.5,0,1,1,-9.90337148827563,9.90337148827563,,0
s02,02_1,session01,misc,15.0,20.0,17.5,0,1,1,-11.051908704930035,11.051908704930035,,0
s02,02_1,session01,sleeping,15.0,20.0,17.5,1,1,1,-10.767019852223475,10.767019852223475,,0
s02,02_1,session01,misc,17.5,22.5,20.0,0,1,1,-10.958789267942441,10.958789267942441,,0
s02,02_1,session01,writing,17.5,22.5,20.0,0,1,1,-10.046367019399979,10.046367019399979,,0
s02,02_1,session01,misc,17.5,22.5,20.0,0,1,1,-10.700855808933943,10.700855808933943,,0
s02,02_1,session01,sleeping,17.5,22.5,20.0,1,1,1,-10.068795072859865,10.068795072859865,,0
s02,02_1,session01,misc,20.0,25.0,22.5,0,1,1,-11.04013332522458,11.04013332522458,,0
s02,02_1,session01,misc,20.0,25.0,22.5,0,1,1,-10.625536956401646,10.625536956401646,,0
s02,02_1,session01,writing,20.0,25.0,22.5,0,1,1,-10.552965200361372,10.552965200361372,,0
s02,02_1,session01,sleeping,20.0,25.0,22.5,1,1,1,-9.816553253601432,9.816553253601432,,0
s02,02_1,session01,writing,22.5,27.5,25.0,0,1,1,-9.482996637421481,9.482996637421481,,0
s02,02_1,session01,misc,22.5,27.5,25.0,0,1,1,-10.247344796520407,10.247344796520407,,0
s02,02_1,session01,misc,22.5,27.5,25.0,0,1,1,-10.557290860521297,10.557290860521297,,0
s02,02_1,session01,sleeping,22.5,27.5,25.0,1,1,1,-10.733214524660076,10.733214524660076,,0
s02,02_1,session01,misc,25.0,30.0,27.5,0,1,1,-10.292296369848176,10.292296369848176,,0
s02,02_1,session01,writing,25.0,30.0,27.5,0,1,1,-9.480078496481662,9.480078496481662,,0
s02,02_1,session01,sleeping,25.0,30.0,27.5,1,1,1,-9.47969702066211,9.47969702066211,,0
s02,02_1,session01,writing,27.5,32.5,30.0,0,1,1,-8.706193870531308,8.706193870531308,,0
s02,02_1,session01,misc,27.5,32.5,30.0,0,1,1,-9.323338784542125,9.323338784542125,,0
s02,02_1,session01,sleeping,27.5,32.5,30.0,1,1,1,-9.254963206290663,9.254963206290663,,0
s02,02_1,session01,writing,30.0,35.0,32.5,0,1,1,-9.74921641007686,9.74921641007686,,0
s02,02_1,session01,sleeping,30.0,35.0,32.5,1,1,1,-9.63300894765043,9.63300894765043,,0
s02,02_1,session01,writing,32.5,37.5,35.0,0,1,1,-9.81914162782085,9.81914162782085,,0
s02,02_1,session01,sleeping,32.5,37.5,35.0,1,1,1,-9.837019430366091,9.837019430366091,,0
s02,02_1,session01,writing,35.0,40.0,37.5,0,1,1,-9.933358482848243,9.933358482848243,,0
s02,02_1,session01,sleeping,35.0,40.0,37.5,1,1,1,-9.752309959352594,9.752309959352594,,0
s02,02_1,session01,sleeping,37.5,42.5,40.0,1,1,1,-9.760516589061732,9.760516589061732,,0
s02,02_1,session01,sleeping,40.0,45.0,42.5,1,1,1,-9.716548513903536,9.716548513903536,,0
s02,02_1,session01,working on a computer,42.5,47.5,45.0,0,1,1,-9.385281178905137,9.385281178905137,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_00675.jpg,1
s02,02_1,session01,sleeping,42.5,47.5,45.0,1,1,1,-8.772873826392216,8.772873826392216,,0
s02,02_1,session01,working on a computer,45.0,50.0,47.5,0,1,1,-8.735268760616652,8.735268760616652,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_00712.jpg,1
s02,02_1,session01,working on a computer,47.5,52.5,50.0,0,1,1,-9.156235125169424,9.156235125169424,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_00750.jpg,1
s02,02_1,session01,working on a computer,50.0,55.0,52.5,0,1,1,-9.560849851097155,9.560849851097155,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_00788.jpg,1
s02,02_1,session01,exercising,50.0,55.0,52.5,1,1,1,-10.066222573546641,10.066222573546641,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_00788.jpg,1
s02,02_1,session01,working on a computer,52.5,57.5,55.0,0,1,1,-10.229673862357156,10.229673862357156,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_00825.jpg,1
s02,02_1,session01,exercising,52.5,57.5,55.0,1,1,1,-10.794050308726598,10.794050308726598,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_00825.jpg,1
s02,02_1,session01,working on a computer,55.0,60.0,57.5,0,1,1,-10.368452305987468,10.368452305987468,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_00862.jpg,1
s02,02_1,session01,exercising,55.0,60.0,57.5,1,1,1,-9.646876471335629,9.646876471335629,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_00862.jpg,1
s02,02_1,session01,working on a computer,57.5,62.5,60.0,0,1,1,-9.046169984740308,9.046169984740308,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_00900.jpg,1
s02,02_1,session01,exercising,57.5,62.5,60.0,1,1,1,-8.553251415816533,8.553251415816533,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_00900.jpg,1
s02,02_1,session01,working on a computer,60.0,65.0,62.5,0,1,1,-8.765071914922194,8.765071914922194,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_00938.jpg,1
s02,02_1,session01,exercising,60.0,65.0,62.5,1,1,1,-8.938671839599605,8.938671839599605,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_00938.jpg,1
s02,02_1,session01,working on a computer,62.5,67.5,65.0,0,1,1,-9.07553176256899,9.07553176256899,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_00975.jpg,1
s02,02_1,session01,exercising,62.5,67.5,65.0,1,1,1,-8.950108456664205,8.950108456664205,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_00975.jpg,1
s02,02_1,session01,reading,65.0,70.0,67.5,0,1,1,-8.778821154377654,8.778821154377654,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Reading/camera_1_fps_15/02_1_01012.jpg,1
s02,02_1,session01,working on a computer,65.0,70.0,67.5,0,1,1,-8.746767519620924,8.746767519620924,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01012.jpg,1
s02,02_1,session01,exercising,65.0,70.0,67.5,1,1,1,-9.09068805832402,9.09068805832402,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01012.jpg,1
s02,02_1,session01,working on a computer,67.5,72.5,70.0,0,1,1,-9.037819024051815,9.037819024051815,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01050.jpg,1
s02,02_1,session01,reading,67.5,72.5,70.0,0,1,1,-9.082857466888626,9.082857466888626,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Reading/camera_1_fps_15/02_1_01025.jpg,1
s02,02_1,session01,exercising,67.5,72.5,70.0,1,1,1,-8.720627987007818,8.720627987007818,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01050.jpg,1
s02,02_1,session01,working on a computer,70.0,75.0,72.5,0,1,1,-8.743902787222083,8.743902787222083,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01088.jpg,1
s02,02_1,session01,exercising,70.0,75.0,72.5,1,1,1,-8.575734431990988,8.575734431990988,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01088.jpg,1
s02,02_1,session01,working on a computer,72.5,77.5,75.0,0,1,1,-8.673716560286605,8.673716560286605,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01125.jpg,1
s02,02_1,session01,exercising,72.5,77.5,75.0,1,1,1,-8.51968311145209,8.51968311145209,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01125.jpg,1
s02,02_1,session01,working on a computer,75.0,80.0,77.5,0,1,1,-8.590914997608076,8.590914997608076,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01162.jpg,1
s02,02_1,session01,exercising,75.0,80.0,77.5,1,1,1,-8.445894444627251,8.445894444627251,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01162.jpg,1
s02,02_1,session01,working on a computer,77.5,82.5,80.0,0,1,1,-8.523061296137671,8.523061296137671,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01200.jpg,1
s02,02_1,session01,exercising,77.5,82.5,80.0,1,1,1,-8.491480689280827,8.491480689280827,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01200.jpg,1
s02,02_1,session01,working on a computer,80.0,85.0,82.5,0,1,1,-8.807433310281437,8.807433310281437,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01238.jpg,1
s02,02_1,session01,exercising,80.0,85.0,82.5,1,1,1,-9.407737134248174,9.407737134248174,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01238.jpg,1
s02,02_1,session01,working on a computer,82.5,87.5,85.0,0,1,1,-9.251403557516783,9.251403557516783,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01275.jpg,1
s02,02_1,session01,exercising,82.5,87.5,85.0,1,1,1,-10.215503750324658,10.215503750324658,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01275.jpg,1
s02,02_1,session01,working on a computer,85.0,90.0,87.5,0,1,1,-9.241745504417155,9.241745504417155,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01312.jpg,1
s02,02_1,session01,exercising,85.0,90.0,87.5,1,1,1,-9.508944458561274,9.508944458561274,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01312.jpg,1
s02,02_1,session01,working on a computer,87.5,92.5,90.0,0,1,1,-8.193986691575338,8.193986691575338,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01350.jpg,1
s02,02_1,session01,exercising,87.5,92.5,90.0,1,1,1,-8.456736052662718,8.456736052662718,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01350.jpg,1
s02,02_1,session01,working on a computer,90.0,95.0,92.5,0,1,1,-8.177579515619335,8.177579515619335,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01388.jpg,1
s02,02_1,session01,exercising,90.0,95.0,92.5,1,1,1,-8.257958813857629,8.257958813857629,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01388.jpg,1
s02,02_1,session01,working on a computer,92.5,97.5,95.0,0,1,1,-8.404657866753519,8.404657866753519,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01425.jpg,1
s02,02_1,session01,exercising,92.5,97.5,95.0,1,1,1,-9.021318644376358,9.021318644376358,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01425.jpg,1
s02,02_1,session01,working on a computer,95.0,100.0,97.5,0,1,1,-9.141744135798819,9.141744135798819,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01462.jpg,1
s02,02_1,session01,exercising,95.0,100.0,97.5,1,1,1,-9.028292840620916,9.028292840620916,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01462.jpg,1
s02,02_1,session01,working on a computer,97.5,102.5,100.0,0,1,1,-8.927749251265569,8.927749251265569,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01500.jpg,1
s02,02_1,session01,exercising,97.5,102.5,100.0,1,1,1,-9.071369120052085,9.071369120052085,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01500.jpg,1
s02,02_1,session01,working on a computer,100.0,105.0,102.5,0,1,1,-9.083914208767018,9.083914208767018,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01538.jpg,1
s02,02_1,session01,exercising,100.0,105.0,102.5,1,1,1,-9.870350271694177,9.870350271694177,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01538.jpg,1
s02,02_1,session01,working on a computer,102.5,107.5,105.0,0,1,1,-9.757388872803226,9.757388872803226,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01575.jpg,1
s02,02_1,session01,exercising,102.5,107.5,105.0,1,1,1,-10.25134251755888,10.25134251755888,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01575.jpg,1
s02,02_1,session01,working on a computer,105.0,110.0,107.5,0,1,1,-9.735344073971694,9.735344073971694,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01612.jpg,1
s02,02_1,session01,working on a computer,107.5,112.5,110.0,0,1,1,-10.112350978106067,10.112350978106067,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01650.jpg,1
s02,02_1,session01,working on a computer,110.0,115.0,112.5,0,1,1,-9.657781891778138,9.657781891778138,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01688.jpg,1
s02,02_1,session01,exercising,110.0,115.0,112.5,1,1,1,-10.40125686856855,10.40125686856855,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01688.jpg,1
s02,02_1,session01,working on a computer,112.5,117.5,115.0,0,1,1,-10.016677400493146,10.016677400493146,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01725.jpg,1
s02,02_1,session01,exercising,112.5,117.5,115.0,1,1,1,-11.299454774987666,11.299454774987666,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01725.jpg,1
s02,02_1,session01,working on a computer,115.0,120.0,117.5,0,1,1,-9.975219054236968,9.975219054236968,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01762.jpg,1
s02,02_1,session01,exercising,115.0,120.0,117.5,1,1,1,-13.209095190093997,13.209095190093997,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01762.jpg,1
s02,02_1,session01,working on a computer,117.5,122.5,120.0,0,1,1,-11.874253370435175,11.874253370435175,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01800.jpg,1
s02,02_1,session01,exercising,117.5,122.5,120.0,1,1,1,-17.02142207951268,17.02142207951268,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01800.jpg,1
s02,02_1,session01,working on a computer,120.0,125.0,122.5,0,1,1,-13.96737097126858,13.96737097126858,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Working on a computer/camera_1_fps_15/02_1_01838.jpg,1
s02,02_1,session01,exercising,120.0,125.0,122.5,1,1,1,-19.367457241203983,19.367457241203983,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Exercising/camera_1_fps_15/02_1_01838.jpg,1
